cost,brand,model_name,modelDate,mileage,bodyType,color,engineDisplacement,enginePower,fuelType,vehicleTransmission,drive,wheel,state,ownersCount,pts,customs
1534000,audi,a4_allroad,2013,148000,универсал 5 дв.,чёрный,2.0,211,Бензин,роботизированная,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
1190000,audi,q3,2013,147000,внедорожник 5 дв.,белый,2.0,170,Бензин,роботизированная,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
3550000,audi,allroad,2014,76000,универсал 5 дв.,белый,3.0,333,Бензин,роботизированная,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
2149000,audi,q5,2013,58579,внедорожник 5 дв.,красный,2.0,225,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
4500000,audi,q5,2018,37800,внедорожник 5 дв.,пурпурный,2.0,249,Бензин,роботизированная,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1727000,audi,q3,2015,163333,внедорожник 5 дв.,белый,2.0,180,Бензин,роботизированная,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
5899000,audi,q7,2019,13000,внедорожник 5 дв.,синий,3.0,249,Дизель,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
2630000,audi,a7,2016,93000,лифтбек,белый,2.0,249,Бензин,роботизированная,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1375000,audi,a6,2014,146000,седан,белый,2.0,180,Бензин,вариатор,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
6345000,audi,e_tron,2019,40000,внедорожник 5 дв.,голубой,408 л.с. ,300кВт,Электро,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
3000000,audi,q3,2019,19000,внедорожник 5 дв.,золотистый,1.4,150,Бензин,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2300000,audi,q3,2016,26500,внедорожник 5 дв.,белый,2.0,180,Бензин,роботизированная,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
3100000,audi,a4_allroad,2017,58000,универсал 5 дв.,чёрный,2.0,249,Бензин,роботизированная,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1675000,audi,a6,2012,179168,седан,белый,3.0,245,Дизель,роботизированная,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
