cost,brand,model_name,modelDate,mileage,bodyType,color,engineDisplacement,enginePower,fuelType,vehicleTransmission,drive,wheel,state,ownersCount,pts,customs
2175000,volvo,xc60,2013,60000,внедорожник 5 дв.,чёрный,2.4,163,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
425000,volvo,s40,2004,200000,седан,зелёный,2.4,140,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
670000,volvo,c30,2011,165000,хэтчбек 3 дв.,оранжевый,2.0,145,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Дубликат,Растаможен
1170000,volvo,s60,2012,85700,седан,красный,2.0,180,Бензин,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Дубликат,Растаможен
900000,volvo,s80,2011,211559,седан,чёрный,2.5,231,Бензин,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
900000,volvo,s80,2011,211559,седан,чёрный,2.5,231,Бензин,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1080000,volvo,xc90,2010,162208,внедорожник 5 дв.,чёрный,2.5,210,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
225000,volvo,s80,2002,445000,седан,серый,2.4,170,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
660000,volvo,s40,2007,177000,седан,синий,2.4,140,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
4000000,volvo,xc60,2018,15000,внедорожник 5 дв.,серебристый,2.0,249,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
685000,volvo,s60,2008,231000,седан,серый,2.5,210,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1199000,volvo,xc90,2010,164524,внедорожник 5 дв.,белый,2.5,210,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1499000,volvo,xc70,2013,156396,универсал 5 дв.,белый,2.4,163,Дизель,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
165000,volvo,s40,2002,265000,седан,синий,1.8,122,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
3630000,volvo,xc60,2018,49962,внедорожник 5 дв.,серый,2.0,190,Дизель,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
788000,volvo,s60,2012,170985,седан,белый,1.6,150,Бензин,роботизированная,передний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
1245000,volvo,xc60,2012,133860,внедорожник 5 дв.,белый,2.4,215,Дизель,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1900000,volvo,s60,2017,80147,седан,чёрный,2.0,190,Бензин,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
570000,volvo,xc70,2002,226315,универсал 5 дв.,синий,2.4,200,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2695000,volvo,xc60,2016,94000,внедорожник 5 дв.,серый,2.4,190,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
105000,volvo,850,1993,400000,седан,серый,2.4,140,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
3299000,volvo,v90_cross_country,2018,66129,универсал 5 дв.,синий,2.0,190,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
725000,volvo,xc90,2005,168507,внедорожник 5 дв.,чёрный,2.5,210,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
299999,volvo,s60,2003,177777,седан,чёрный,2.4,170,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
2700000,volvo,s90,2016,73000,седан,синий,2.0,249,Бензин,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
4550000,volvo,xc90,2017,59500,внедорожник 5 дв.,красный,2.0,235,Дизель,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
5999000,volvo,xc90,2020,24500,внедорожник 5 дв.,синий,2.0,249,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1300000,volvo,xc70,2011,120000,универсал 5 дв.,коричневый,2.0,163,Дизель,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
360000,volvo,s80,2001,311000,седан,чёрный,2.4,170,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
525000,volvo,s40,2007,184000,седан,красный,2.4,140,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
278000,volvo,s80,1999,365000,седан,синий,2.9,204,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1135000,volvo,s80,2010,194195,седан,синий,2.5,231,Бензин,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
380000,volvo,s60,2003,191000,седан,чёрный,2.0,180,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
5860000,volvo,xc90,2020,26970,внедорожник 5 дв.,серый,2.0,249,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1420000,volvo,xc90,2011,207000,внедорожник 5 дв.,чёрный,2.4,185,Дизель,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
2867000,volvo,s90,2017,78010,седан,чёрный,2.0,249,Бензин,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
749000,volvo,c30,2010,161027,хэтчбек 3 дв.,красный,2.0,145,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
3870000,volvo,xc90,2016,83000,внедорожник 5 дв.,серебристый,2.0,235,Дизель,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
3950000,volvo,xc60,2018,59963,внедорожник 5 дв.,зелёный,2.0,190,Дизель,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1150000,volvo,c70,2007,101151,кабриолет,чёрный,2.5,220,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1130000,volvo,xc60,2011,150152,внедорожник 5 дв.,коричневый,2.0,203,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1157000,volvo,xc90,2010,214034,внедорожник 5 дв.,чёрный,2.5,210,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
219700,volvo,s40,2003,228023,седан,голубой,1.8,122,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
5900000,volvo,xc90,2020,21319,внедорожник 5 дв.,белый,2.0,235,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
6800000,volvo,xc90,2021,6447,внедорожник 5 дв.,чёрный,2.0,235,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2599000,volvo,xc40,2018,52000,внедорожник 5 дв.,голубой,2.0,249,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1078000,volvo,xc90,2008,300700,внедорожник 5 дв.,чёрный,2.5,210,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
875000,volvo,s60,2011,197000,седан,белый,1.6,180,Бензин,роботизированная,передний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
