cost,brand,model_name,modelDate,mileage,bodyType,color,engineDisplacement,enginePower,fuelType,vehicleTransmission,drive,wheel,state,ownersCount,pts,customs
250000,mitsubishi,pajero_io,1998,321640,внедорожник 5 дв.,серый,1.8,130,Бензин,автоматическая,полный,Правый,Не требует ремонта,3 или более,Оригинал,Растаможен
660000,mitsubishi,outlander,2006,186000,внедорожник 5 дв.,серебристый,2.4,160,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
880000,mitsubishi,l200,2008,151212,пикап двойная кабина,голубой,2.5,136,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1129000,mitsubishi,pajero,2012,268861,внедорожник 5 дв.,чёрный,3.0,178,Бензин,механическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
945000,mitsubishi,asx,2014,88000,внедорожник 5 дв.,белый,1.8,140,Бензин,вариатор,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
478000,mitsubishi,colt,2006,86171,хэтчбек 5 дв.,красный,1.3,95,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
743000,mitsubishi,montero,2001,187000,внедорожник 5 дв.,серебристый,3.5,203,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
1130000,mitsubishi,outlander,2012,140878,внедорожник 5 дв.,серебристый,2.0,146,Бензин,вариатор,передний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
1459000,mitsubishi,pajero,2011,197367,внедорожник 5 дв.,серебристый,3.0,178,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1149000,mitsubishi,outlander,2013,88000,внедорожник 5 дв.,чёрный,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1115000,mitsubishi,outlander,2012,132397,внедорожник 5 дв.,серый,2.0,146,Бензин,вариатор,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
949000,mitsubishi,outlander,2012,197151,внедорожник 5 дв.,чёрный,2.0,146,Бензин,вариатор,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1624000,mitsubishi,pajero,2012,230462,внедорожник 5 дв.,серый,3.0,178,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
300000,mitsubishi,lancer,2004,165500,седан,чёрный,1.6,98,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1089000,mitsubishi,outlander,2011,118012,внедорожник 5 дв.,чёрный,2.4,170,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1185000,mitsubishi,outlander,2013,139311,внедорожник 5 дв.,белый,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
840000,mitsubishi,outlander,2007,170203,внедорожник 5 дв.,зелёный,3.0,220,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
519000,mitsubishi,montero_sport,2002,207000,внедорожник 5 дв.,серый,3.0,167,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
315000,mitsubishi,lancer,2005,220602,седан,серебристый,1.3,82,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1089000,mitsubishi,outlander,2011,118012,внедорожник 5 дв.,чёрный,2.4,170,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1061000,mitsubishi,asx,2014,96715,внедорожник 5 дв.,серебристый,1.8,140,Бензин,вариатор,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
315000,mitsubishi,lancer,2005,220602,седан,серебристый,1.3,82,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
749000,mitsubishi,asx,2010,193873,внедорожник 5 дв.,чёрный,1.8,140,Бензин,вариатор,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
449000,mitsubishi,lancer,2007,199839,седан,бежевый,1.5,109,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1349000,mitsubishi,outlander,2014,101468,внедорожник 5 дв.,чёрный,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
499000,mitsubishi,lancer,2008,201000,седан,чёрный,2.0,150,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
1499000,mitsubishi,pajero,2011,164982,внедорожник 5 дв.,серебристый,3.8,250,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2197000,mitsubishi,asx,2021,2147,внедорожник 5 дв.,серый,2.0,150,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1199000,mitsubishi,outlander,2011,128495,внедорожник 5 дв.,чёрный,2.4,170,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1599000,mitsubishi,pajero,2013,152353,внедорожник 5 дв.,белый,3.0,178,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1039000,mitsubishi,asx,2014,85205,внедорожник 5 дв.,белый,1.8,140,Бензин,вариатор,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1270000,mitsubishi,outlander,2013,89190,внедорожник 5 дв.,белый,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
869000,mitsubishi,pajero,2006,152000,внедорожник 5 дв.,чёрный,3.8,250,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
975000,mitsubishi,outlander,2013,184000,внедорожник 5 дв.,белый,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1113000,mitsubishi,outlander,2012,120000,внедорожник 5 дв.,серебристый,2.0,147,Бензин,вариатор,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1789000,mitsubishi,outlander,2015,58640,внедорожник 5 дв.,серебристый,2.4,167,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
939000,mitsubishi,asx,2012,84000,внедорожник 5 дв.,белый,1.8,140,Бензин,вариатор,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
2275000,mitsubishi,outlander,2020,15001,внедорожник 5 дв.,чёрный,2.0,146,Бензин,вариатор,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1467000,mitsubishi,outlander,2016,163499,внедорожник 5 дв.,серебристый,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1710000,mitsubishi,outlander,2017,76389,внедорожник 5 дв.,синий,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1179000,mitsubishi,outlander,2011,129853,внедорожник 5 дв.,белый,3.0,223,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Дубликат,Растаможен
1045000,mitsubishi,outlander,2010,184000,внедорожник 5 дв.,серый,2.0,147,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1049000,mitsubishi,outlander,2012,187953,внедорожник 5 дв.,белый,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1159000,mitsubishi,outlander,2013,137000,внедорожник 5 дв.,серебристый,2.0,146,Бензин,вариатор,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1669000,mitsubishi,outlander,2014,104953,внедорожник 5 дв.,чёрный,3.0,230,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
3469000,mitsubishi,pajero_sport,2019,73601,внедорожник 5 дв.,серебристый,2.4,181,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2250000,mitsubishi,outlander,2018,60000,внедорожник 5 дв.,серый,2.4,167,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
387000,mitsubishi,lancer,2007,175000,седан,серебристый,1.6,98,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1499000,mitsubishi,outlander,2016,99581,внедорожник 5 дв.,белый,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1530000,mitsubishi,pajero,2011,142045,внедорожник 5 дв.,чёрный,3.0,178,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
415000,mitsubishi,lancer,2007,117230,седан,чёрный,1.3,82,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
2699000,mitsubishi,pajero,2017,141400,внедорожник 5 дв.,коричневый,3.0,178,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1399990,mitsubishi,outlander,2014,73350,внедорожник 5 дв.,белый,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1218000,mitsubishi,outlander,2013,161000,внедорожник 5 дв.,красный,2.4,167,Бензин,вариатор,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1223000,mitsubishi,outlander,2013,148000,внедорожник 5 дв.,белый,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1149000,mitsubishi,outlander,2013,169000,внедорожник 5 дв.,белый,2.4,167,Бензин,вариатор,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2749000,mitsubishi,pajero_sport,2018,148937,внедорожник 5 дв.,чёрный,2.4,181,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1285000,mitsubishi,outlander,2014,101000,внедорожник 5 дв.,чёрный,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1299990,mitsubishi,outlander,2013,189000,внедорожник 5 дв.,чёрный,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
387000,mitsubishi,lancer,2007,175000,седан,серебристый,1.6,98,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2250000,mitsubishi,outlander,2018,60000,внедорожник 5 дв.,серый,2.4,167,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1754000,mitsubishi,outlander,2017,81363,внедорожник 5 дв.,белый,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2140000,mitsubishi,outlander,2019,49059,внедорожник 5 дв.,белый,2.4,167,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1575000,mitsubishi,outlander,2016,125000,внедорожник 5 дв.,белый,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1870000,mitsubishi,outlander,2019,17000,внедорожник 5 дв.,серебристый,2.0,146,Бензин,вариатор,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1264000,mitsubishi,outlander,2016,146418,внедорожник 5 дв.,белый,2.0,146,Бензин,вариатор,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1909000,mitsubishi,outlander,2017,97346,внедорожник 5 дв.,белый,2.4,167,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2169000,mitsubishi,pajero,2015,151527,внедорожник 5 дв.,серебристый,3.2,200,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1879000,mitsubishi,outlander,2019,62587,внедорожник 5 дв.,чёрный,2.0,146,Бензин,вариатор,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1149000,mitsubishi,outlander,2013,169000,внедорожник 5 дв.,белый,2.4,167,Бензин,вариатор,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
749000,mitsubishi,outlander,2007,180000,внедорожник 5 дв.,бежевый,2.0,140,Дизель,механическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
699000,mitsubishi,lancer,2011,85874,седан,синий,1.5,109,Бензин,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
415000,mitsubishi,lancer,2007,117230,седан,чёрный,1.3,82,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
845000,mitsubishi,outlander,2007,155710,внедорожник 5 дв.,серый,2.4,160,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1539000,mitsubishi,outlander,2017,123125,внедорожник 5 дв.,серебристый,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
315000,mitsubishi,lancer,2005,220602,седан,серебристый,1.3,82,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1795000,mitsubishi,outlander,2018,98700,внедорожник 5 дв.,чёрный,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1150000,mitsubishi,outlander,2014,118000,внедорожник 5 дв.,серебристый,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
715000,mitsubishi,lancer,2011,132370,седан,белый,1.5,109,Бензин,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1061000,mitsubishi,asx,2014,96715,внедорожник 5 дв.,серебристый,1.8,140,Бензин,вариатор,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
478000,mitsubishi,colt,2006,86171,хэтчбек 5 дв.,красный,1.3,95,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1459000,mitsubishi,outlander,2014,131000,внедорожник 5 дв.,серый,2.4,167,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
840000,mitsubishi,outlander,2007,170203,внедорожник 5 дв.,зелёный,3.0,220,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
548000,mitsubishi,delica,2002,173000,минивэн,чёрный,3.0,185,Бензин,автоматическая,полный,Правый,Не требует ремонта,2 владельца,Оригинал,Растаможен
887000,mitsubishi,asx,2012,142546,внедорожник 5 дв.,красный,1.6,117,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1549000,mitsubishi,outlander,2015,130000,внедорожник 5 дв.,чёрный,2.4,167,Бензин,вариатор,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2197000,mitsubishi,asx,2020,9400,внедорожник 5 дв.,красный,2.0,150,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
998000,mitsubishi,asx,2012,154941,внедорожник 5 дв.,белый,1.8,140,Бензин,вариатор,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1625000,mitsubishi,outlander,2015,105740,внедорожник 5 дв.,белый,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
