cost,brand,model_name,modelDate,mileage,bodyType,color,engineDisplacement,enginePower,fuelType,vehicleTransmission,drive,wheel,state,ownersCount,pts,customs
540000,skoda,yeti,2010,187900,внедорожник 5 дв.,белый,1.2,105,Бензин,роботизированная,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
735600,skoda,yeti,2013,118332,внедорожник 5 дв.,чёрный,1.2,105,Бензин,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
3165000,skoda,kodiaq,2019,62078,внедорожник 5 дв.,коричневый,2.0,180,Бензин,роботизированная,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
629000,skoda,fabia,2011,117921,хэтчбек 5 дв.,серый,1.6,105,Бензин,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
745000,skoda,octavia,2013,149620,лифтбек,коричневый,1.4,140,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1850000,skoda,kodiaq,2018,107000,внедорожник 5 дв.,белый,1.4,150,Бензин,роботизированная,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1625000,skoda,octavia,2017,64000,лифтбек,белый,1.8,180,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
996000,skoda,octavia,2013,109653,лифтбек,бежевый,1.8,152,Бензин,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1109000,skoda,octavia,2019,160280,лифтбек,белый,1.6,110,Бензин,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1400000,skoda,rapid,2019,25000,лифтбек,белый,1.6,110,Бензин,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
699000,skoda,octavia,2012,144000,лифтбек,белый,1.8,152,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1019900,skoda,rapid,2017,70599,лифтбек,белый,1.6,110,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
3455000,skoda,kodiaq,2021,8000,внедорожник 5 дв.,белый,2.0,150,Дизель,роботизированная,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
493000,skoda,fabia,2012,97500,хэтчбек 5 дв.,синий,1.2,70,Бензин,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
380000,skoda,fabia,2008,57000,хэтчбек 5 дв.,синий,1.2,60,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1665000,skoda,octavia,2017,85000,лифтбек,белый,1.8,180,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
990000,skoda,rapid,2018,188500,лифтбек,синий,1.6,90,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1429000,skoda,yeti,2017,43940,внедорожник 5 дв.,бежевый,1.4,125,Бензин,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
969000,skoda,rapid,2017,120481,лифтбек,синий,1.4,125,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1554000,skoda,octavia,2016,138115,универсал 5 дв.,коричневый,1.8,180,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
