cost,brand,model_name,modelDate,mileage,bodyType,color,engineDisplacement,enginePower,fuelType,vehicleTransmission,drive,wheel,state,ownersCount,pts,customs
1230000,nissan,teana,2013,104554,седан,серый,2.5,182,Бензин,вариатор,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1117000,nissan,qashqai,2015,159163,внедорожник 5 дв.,чёрный,1.2,115,Бензин,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1350000,nissan,juke,2017,91846,внедорожник 5 дв.,красный,1.6,117,Бензин,вариатор,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
455000,nissan,maxima,2003,242197,седан,серый,2.0,140,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2725000,nissan,qashqai,2020,5231,внедорожник 5 дв.,синий,2.0,144,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2122000,nissan,x_trail,2017,84671,внедорожник 5 дв.,серый,2.0,144,Бензин,вариатор,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
856000,nissan,serena,2008,150000,минивэн,серый,2.0,137,Бензин,вариатор,передний,Правый,Не требует ремонта,2 владельца,Оригинал,Растаможен
213000,nissan,cube,2004,155000,компактвэн,серебристый,1.4,98,Бензин,автоматическая,полный,Правый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1499000,nissan,x_trail,2015,98022,внедорожник 5 дв.,коричневый,2.5,171,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1075000,nissan,qashqai,2014,131000,внедорожник 5 дв.,красный,1.2,115,Бензин,вариатор,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
350478,nissan,almera_classic,2008,241991,седан,зелёный,1.6,107,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1770000,nissan,x_trail,2017,43000,внедорожник 5 дв.,зелёный,2.5,171,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1609000,nissan,x_trail,2015,95383,внедорожник 5 дв.,синий,2.5,171,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
489000,nissan,micra,2007,94933,хэтчбек 3 дв.,пурпурный,1.2,80,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1599000,nissan,qashqai,2017,55428,внедорожник 5 дв.,чёрный,2.0,144,Бензин,вариатор,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1697000,nissan,x_trail,2018,76524,внедорожник 5 дв.,чёрный,1.6,130,Дизель,механическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
