cost,brand,model_name,modelDate,mileage,bodyType,color,engineDisplacement,enginePower,fuelType,vehicleTransmission,drive,wheel,state,ownersCount,pts,customs
2196000,infiniti,qx50,2017,127080,внедорожник 5 дв.,чёрный,2.5,222,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1100000,infiniti,qx56,2008,300000,внедорожник 5 дв.,чёрный,5.6,325,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
2679000,infiniti,qx60,2016,107398,внедорожник 5 дв.,белый,3.5,262,Бензин,вариатор,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1050000,infiniti,g35,2013,150000,седан,серый,2.5,222,Бензин,автоматическая,задний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
2440000,infiniti,qx70,2015,86000,внедорожник 5 дв.,коричневый,3.0,238,Дизель,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1690000,infiniti,qx70,2013,146000,внедорожник 5 дв.,синий,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1045000,infiniti,qx56,2008,158511,внедорожник 5 дв.,серый,5.6,325,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
4000000,infiniti,qx80,2017,46748,внедорожник 5 дв.,серый,5.6,405,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1929000,infiniti,q50,2016,130450,седан,серый,2.0,211,Бензин,автоматическая,задний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1895000,infiniti,qx70,2014,215364,внедорожник 5 дв.,синий,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1500000,infiniti,fx,2011,187000,внедорожник 5 дв.,чёрный,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2150000,infiniti,fx,2013,92292,внедорожник 5 дв.,чёрный,3.0,238,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
820000,infiniti,qx56,2005,167386,внедорожник 5 дв.,серый,5.6,313,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2443000,infiniti,qx70,2015,89591,внедорожник 5 дв.,белый,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
2360000,infiniti,qx70,2014,64504,внедорожник 5 дв.,белый,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
2450000,infiniti,qx80,2015,113000,внедорожник 5 дв.,чёрный,5.6,405,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2478420,infiniti,qx30,2017,21000,внедорожник 5 дв.,чёрный,2.0,211,Бензин,роботизированная,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1630000,infiniti,fx,2012,145000,внедорожник 5 дв.,белый,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
2890000,infiniti,q60,2017,53732,купе,белый,3.0,405,Бензин,автоматическая,задний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2850000,infiniti,qx70,2014,29400,внедорожник 5 дв.,чёрный,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1299000,infiniti,g35,2012,240000,седан,белый,2.5,222,Бензин,автоматическая,задний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1647000,infiniti,ex,2011,65480,внедорожник 5 дв.,чёрный,2.5,222,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
927847,infiniti,ex,2008,136000,внедорожник 5 дв.,белый,3.5,302,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2417000,infiniti,qx80,2015,206427,внедорожник 5 дв.,синий,5.6,405,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
3793000,infiniti,qx80,2017,44759,внедорожник 5 дв.,синий,5.6,405,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1900000,infiniti,fx,2012,130852,внедорожник 5 дв.,серый,3.0,238,Дизель,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1685000,infiniti,q50,2016,116528,седан,чёрный,2.0,211,Бензин,автоматическая,задний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2290000,infiniti,qx50,2017,78863,внедорожник 5 дв.,чёрный,2.5,222,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1805000,infiniti,q50,2015,108876,седан,чёрный,2.0,211,Бензин,автоматическая,задний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2220000,infiniti,qx70,2015,99550,внедорожник 5 дв.,чёрный,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
720000,infiniti,g35,2008,185000,седан,серый,3.5,315,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
600000,infiniti,g35,2003,263000,купе,белый,3.5,284,Бензин,автоматическая,задний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
655000,infiniti,fx,2004,235000,внедорожник 5 дв.,оранжевый,3.5,280,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
920000,infiniti,fx,2008,217618,внедорожник 5 дв.,серый,3.5,280,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2450000,infiniti,qx70,2015,132757,внедорожник 5 дв.,чёрный,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
919000,infiniti,g35,2007,156232,седан,золотистый,3.5,315,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1290000,infiniti,g35,2012,231000,седан,чёрный,2.5,222,Бензин,автоматическая,задний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1690000,infiniti,fx,2012,172000,внедорожник 5 дв.,чёрный,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2849000,infiniti,qx80,2015,156000,внедорожник 5 дв.,чёрный,5.6,405,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1219000,infiniti,m,2012,197200,седан,белый,2.5,222,Бензин,автоматическая,задний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1755000,infiniti,qx56,2011,133078,внедорожник 5 дв.,белый,5.6,405,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
2449000,infiniti,qx80,2015,218000,внедорожник 5 дв.,белый,5.6,405,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
650000,infiniti,fx,2004,230000,внедорожник 5 дв.,чёрный,3.5,280,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1795000,infiniti,qx56,2011,127423,внедорожник 5 дв.,белый,5.6,405,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
